date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:21:00	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:00%20GMT	http://localhost:8080/wp-content/uploads/2025/09/1757049631480.jpg	G:/website/MyLocalSite/localhost_8080/wp-content/uploads/2025/09/1757049631480.jpg	(from http://localhost:8080/index.php/portfolio/)
02:21:01	41706/41706	---M--	200	added ('OK')	image/svg+xml	etag:%22a2ea-63e1e9e9ee1e1%22	http://localhost:8080/wp-content/themes/author-personal-blog/assets/icons/fonts/rswpthemes-icons.svg?y7c0f5	G:/website/MyLocalSite/localhost_8080/wp-content/themes/author-personal-blog/assets/icons/fonts/rswpthemes-icons6840.svg	(from http://localhost:8080/wp-content/themes/author-personal-blog/assets/icons/icons.css?ver=6.8.2)
02:21:02	16160/16160	---M--	200	added ('OK')	font/ttf	etag:%223f20-63e1e9e9ef486%22	http://localhost:8080/wp-content/themes/author-personal-blog/assets/icons/fonts/rswpthemes-icons.ttf?y7c0f5	G:/website/MyLocalSite/localhost_8080/wp-content/themes/author-personal-blog/assets/icons/fonts/rswpthemes-icons6840.ttf	(from http://localhost:8080/wp-content/themes/author-personal-blog/assets/icons/icons.css?ver=6.8.2)
02:21:03	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:01%20GMT	http://localhost:8080/wp-content/uploads/2025/09/1757049631444.jpg	G:/website/MyLocalSite/localhost_8080/wp-content/uploads/2025/09/1757049631444.jpg	(from http://localhost:8080/index.php/portfolio/)
02:21:03	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:03%20GMT	http://localhost:8080/wp-content/uploads/2025/09/1757049631190.jpg	G:/website/MyLocalSite/localhost_8080/wp-content/uploads/2025/09/1757049631190.jpg	(from http://localhost:8080/index.php/portfolio/)
02:21:04	16236/16236	---M--	200	added ('OK')	font/woff	etag:%223f6c-63e1e9e9ef486%22	http://localhost:8080/wp-content/themes/author-personal-blog/assets/icons/fonts/rswpthemes-icons.woff?y7c0f5	G:/website/MyLocalSite/localhost_8080/wp-content/themes/author-personal-blog/assets/icons/fonts/rswpthemes-icons6840.woff	(from http://localhost:8080/wp-content/themes/author-personal-blog/assets/icons/icons.css?ver=6.8.2)
02:21:04	93404/93404	---M--	200	added ('OK')	font/woff	etag:%2216cdc-63e1e9ea09705%22	http://localhost:8080/wp-content/themes/author-personal-blog/fonts/Roboto-Regular.woff	G:/website/MyLocalSite/localhost_8080/wp-content/themes/author-personal-blog/fonts/Roboto-Regular.woff	(from http://localhost:8080/wp-content/themes/author-personal-blog/style.css?ver=6.8.2)
02:21:04	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:03%20GMT	http://localhost:8080/wp-content/uploads/2025/09/Screenshot-2025-09-06-113852.png	G:/website/MyLocalSite/localhost_8080/wp-content/uploads/2025/09/Screenshot-2025-09-06-113852.png	(from http://localhost:8080/index.php/portfolio/)
02:21:04	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:04%20GMT	http://localhost:8080/wp-content/uploads/2025/09/Screenshot-2025-09-06-113955.png	G:/website/MyLocalSite/localhost_8080/wp-content/uploads/2025/09/Screenshot-2025-09-06-113955.png	(from http://localhost:8080/index.php/portfolio/)
02:21:05	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:04%20GMT	http://localhost:8080/wp-content/uploads/2025/09/project.png	G:/website/MyLocalSite/localhost_8080/wp-content/uploads/2025/09/project.png	(from http://localhost:8080/index.php/portfolio/)
02:21:05	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:04%20GMT	http://localhost:8080/wp-content/uploads/2025/09/Screenshot-2025-09-06-114817.png	G:/website/MyLocalSite/localhost_8080/wp-content/uploads/2025/09/Screenshot-2025-09-06-114817.png	(from http://localhost:8080/index.php/portfolio/)
02:21:05	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:05%20GMT	http://localhost:8080/wp-content/uploads/2025/09/app-interface.png	G:/website/MyLocalSite/localhost_8080/wp-content/uploads/2025/09/app-interface.png	(from http://localhost:8080/index.php/portfolio/)
02:21:05	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:05%20GMT	http://localhost:8080/wp-content/uploads/2025/09/Screenshot-2025-09-06-120029.png	G:/website/MyLocalSite/localhost_8080/wp-content/uploads/2025/09/Screenshot-2025-09-06-120029.png	(from http://localhost:8080/index.php/portfolio/)
02:21:06	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:05%20GMT	http://localhost:8080/wp-content/uploads/2025/09/photo.png	G:/website/MyLocalSite/localhost_8080/wp-content/uploads/2025/09/photo.png	(from http://localhost:8080/index.php/portfolio/)
02:21:07	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:06%20GMT	http://localhost:8080/wp-content/uploads/2025/09/1757049631162-scaled.jpg	G:/website/MyLocalSite/localhost_8080/wp-content/uploads/2025/09/1757049631162-scaled.jpg	(from http://localhost:8080/index.php/portfolio/)
02:21:07	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:06%20GMT	http://localhost:8080/wp-content/uploads/2025/09/Screenshot-2025-09-06-121135.png	G:/website/MyLocalSite/localhost_8080/wp-content/uploads/2025/09/Screenshot-2025-09-06-121135.png	(from http://localhost:8080/index.php/portfolio/)
02:21:07	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:07%20GMT	http://localhost:8080/wp-content/uploads/2025/09/1757049631244.jpg	G:/website/MyLocalSite/localhost_8080/wp-content/uploads/2025/09/1757049631244.jpg	(from http://localhost:8080/index.php/portfolio/)
02:21:07	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:07%20GMT	http://localhost:8080/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-12.05.37_ec58964a.jpg	G:/website/MyLocalSite/localhost_8080/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-12.05.37_ec58964a.jpg	(from http://localhost:8080/index.php/portfolio/)
02:21:08	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:07%20GMT	http://localhost:8080/wp-content/uploads/2025/09/Screenshot-2025-09-06-122452.png	G:/website/MyLocalSite/localhost_8080/wp-content/uploads/2025/09/Screenshot-2025-09-06-122452.png	(from http://localhost:8080/index.php/portfolio/)
02:21:08	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:07%20GMT	http://localhost:8080/wp-content/uploads/2025/09/Screenshot-2025-09-06-122513.png	G:/website/MyLocalSite/localhost_8080/wp-content/uploads/2025/09/Screenshot-2025-09-06-122513.png	(from http://localhost:8080/index.php/portfolio/)
02:21:08	94332/-1	---M--	200	added ('OK')	text/html	date:Sat,%2006%20Sep%202025%2020:21:04%20GMT	http://localhost:8080/index.php/about/	G:/website/MyLocalSite/localhost_8080/index.php/about/index.html	(from http://localhost:8080/)
02:21:09	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:08%20GMT	http://localhost:8080/index.php/wp-json/wp/v2/pages/62	G:/website/MyLocalSite/localhost_8080/index.php/wp-json/wp/v2/pages/62.json	(from http://localhost:8080/index.php/skills/)
02:21:09	0/-1	---M--	404	error ('')			http://localhost:8080/about.html	G:/website/MyLocalSite/localhost_8080/about.html	(from http://localhost:8080/)
02:21:10	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:08%20GMT	http://localhost:8080/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Findex.php%2Fskills%2F	G:/website/MyLocalSite/localhost_8080/index.php/wp-json/oembed/1.0/embedc025.json	(from http://localhost:8080/index.php/skills/)
02:21:10	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:09%20GMT	http://localhost:8080/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Findex.php%2Fskills%2F&format=xml	G:/website/MyLocalSite/localhost_8080/index.php/wp-json/oembed/1.0/embed5aec	(from http://localhost:8080/index.php/skills/)
02:21:10	8017/8017	UR-MC-	200	added ('OK')	application/json	date:Sat,%2006%20Sep%202025%2020:21:09%20GMT	http://localhost:8080/index.php/wp-json/wp/v2/pages/16	G:/website/MyLocalSite/localhost_8080/index.php/wp-json/wp/v2/pages/16.json	(from http://localhost:8080/index.php/experience/)
02:21:11	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:09%20GMT	http://localhost:8080/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Findex.php%2Fexperience%2F	G:/website/MyLocalSite/localhost_8080/index.php/wp-json/oembed/1.0/embed1137.json	(from http://localhost:8080/index.php/experience/)
02:21:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2006%20Sep%202025%2020:21:10%20GMT	http://localhost:8080/?p=10	G:/website/MyLocalSite/localhost_8080/index64b4.html	(from http://localhost:8080/index.php/about/)
02:21:11	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:10%20GMT	http://localhost:8080/wp-content/uploads/2025/09/1757049631421.jpg	G:/website/MyLocalSite/localhost_8080/wp-content/uploads/2025/09/1757049631421.jpg	(from http://localhost:8080/index.php/experience/)
02:21:11	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:11%20GMT	http://localhost:8080/wp-content/uploads/2025/09/1757049631396.jpg	G:/website/MyLocalSite/localhost_8080/wp-content/uploads/2025/09/1757049631396.jpg	(from http://localhost:8080/index.php/experience/)
02:21:11	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:11%20GMT	http://localhost:8080/wp-content/uploads/2025/09/1757049631388.jpg	G:/website/MyLocalSite/localhost_8080/wp-content/uploads/2025/09/1757049631388.jpg	(from http://localhost:8080/index.php/experience/)
02:21:11	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:10%20GMT	http://localhost:8080/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Findex.php%2Fexperience%2F&format=xml	G:/website/MyLocalSite/localhost_8080/index.php/wp-json/oembed/1.0/embed805c	(from http://localhost:8080/index.php/experience/)
02:21:12	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:11%20GMT	http://localhost:8080/wp-content/uploads/2025/09/1757049631378-scaled.jpg	G:/website/MyLocalSite/localhost_8080/wp-content/uploads/2025/09/1757049631378-scaled.jpg	(from http://localhost:8080/index.php/experience/)
02:21:12	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:12%20GMT	http://localhost:8080/wp-content/uploads/2025/09/1757049631342.jpg	G:/website/MyLocalSite/localhost_8080/wp-content/uploads/2025/09/1757049631342.jpg	(from http://localhost:8080/index.php/experience/)
02:21:12	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:12%20GMT	http://localhost:8080/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-12.56.10_52cded4c.jpg	G:/website/MyLocalSite/localhost_8080/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-12.56.10_52cded4c.jpg	(from http://localhost:8080/index.php/experience/)
02:21:12	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:12%20GMT	http://localhost:8080/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-12.56.12_4fd1a567.jpg	G:/website/MyLocalSite/localhost_8080/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-12.56.12_4fd1a567.jpg	(from http://localhost:8080/index.php/experience/)
02:21:12	747927/747927	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221d5619cd804367cefe6da2d79289218a%22	https://use.fontawesome.com/releases/v5.15.4/webfonts/fa-brands-400.svg	G:/website/MyLocalSite/use.fontawesome.com/releases/v5.15.4/webfonts/fa-brands-400.svg	(from https://use.fontawesome.com/releases/v5.15.4/css/all.css)
02:21:13	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:12%20GMT	http://localhost:8080/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-12.58.52_e6883d07.jpg	G:/website/MyLocalSite/localhost_8080/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-12.58.52_e6883d07.jpg	(from http://localhost:8080/index.php/experience/)
02:21:13	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:13%20GMT	http://localhost:8080/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-12.56.11_429a662d.jpg	G:/website/MyLocalSite/localhost_8080/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-12.56.11_429a662d.jpg	(from http://localhost:8080/index.php/experience/)
02:21:13	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:13%20GMT	http://localhost:8080/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-13.31.02_7dcc3ad2.jpg	G:/website/MyLocalSite/localhost_8080/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-13.31.02_7dcc3ad2.jpg	(from http://localhost:8080/index.php/experience/)
02:21:14	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:13%20GMT	http://localhost:8080/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-13.35.12_7e1ffde2.jpg	G:/website/MyLocalSite/localhost_8080/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-13.35.12_7e1ffde2.jpg	(from http://localhost:8080/index.php/experience/)
02:21:14	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:13%20GMT	http://localhost:8080/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-13.40.15_e64a9a32.jpg	G:/website/MyLocalSite/localhost_8080/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-13.40.15_e64a9a32.jpg	(from http://localhost:8080/index.php/experience/)
02:21:14	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:14%20GMT	http://localhost:8080/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-13.39.33_0a729f21.jpg	G:/website/MyLocalSite/localhost_8080/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-13.39.33_0a729f21.jpg	(from http://localhost:8080/index.php/experience/)
02:21:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2006%20Sep%202025%2020:21:15%20GMT	http://localhost:8080/?p=12	G:/website/MyLocalSite/localhost_8080/index678b.html	(from http://localhost:8080/index.php/education/)
02:21:16	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:14%20GMT	http://localhost:8080/index.php/wp-json/wp/v2/pages/18	G:/website/MyLocalSite/localhost_8080/index.php/wp-json/wp/v2/pages/18.json	(from http://localhost:8080/index.php/contact/)
02:21:16	144714/144714	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c5d109be8edd3de0f60eb472bd9ef691%22	https://use.fontawesome.com/releases/v5.15.4/webfonts/fa-regular-400.svg	G:/website/MyLocalSite/use.fontawesome.com/releases/v5.15.4/webfonts/fa-regular-400.svg	(from https://use.fontawesome.com/releases/v5.15.4/css/all.css)
02:21:17	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:16%20GMT	http://localhost:8080/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Findex.php%2Fcontact%2F	G:/website/MyLocalSite/localhost_8080/index.php/wp-json/oembed/1.0/embed8345.json	(from http://localhost:8080/index.php/contact/)
02:21:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2006%20Sep%202025%2020:21:16%20GMT	http://localhost:8080/?p=14	G:/website/MyLocalSite/localhost_8080/index0b69.html	(from http://localhost:8080/index.php/portfolio/)
02:21:18	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:17%20GMT	http://localhost:8080/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Findex.php%2Fcontact%2F&format=xml	G:/website/MyLocalSite/localhost_8080/index.php/wp-json/oembed/1.0/embedf006	(from http://localhost:8080/index.php/contact/)
02:21:18	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:17%20GMT	http://localhost:8080/wp-content/themes/author-personal-blog/fonts/Roboto-LightItalic.woff2	G:/website/MyLocalSite/localhost_8080/wp-content/themes/author-personal-blog/fonts/Roboto-LightItalic.woff2	(from http://localhost:8080/wp-content/themes/author-personal-blog/style.css?ver=6.8.2)
02:21:18	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:17%20GMT	http://localhost:8080/wp-content/themes/author-personal-blog/fonts/Roboto-LightItalic.woff	G:/website/MyLocalSite/localhost_8080/wp-content/themes/author-personal-blog/fonts/Roboto-LightItalic.woff	(from http://localhost:8080/wp-content/themes/author-personal-blog/style.css?ver=6.8.2)
02:21:19	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:19%20GMT	http://localhost:8080/wp-content/themes/author-personal-blog/fonts/Roboto-Italic.woff2	G:/website/MyLocalSite/localhost_8080/wp-content/themes/author-personal-blog/fonts/Roboto-Italic.woff2	(from http://localhost:8080/wp-content/themes/author-personal-blog/style.css?ver=6.8.2)
02:21:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2006%20Sep%202025%2020:21:18%20GMT	http://localhost:8080/?p=62	G:/website/MyLocalSite/localhost_8080/index5c36.html	(from http://localhost:8080/index.php/skills/)
02:21:20	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:19%20GMT	http://localhost:8080/wp-content/themes/author-personal-blog/fonts/Roboto-Italic.woff	G:/website/MyLocalSite/localhost_8080/wp-content/themes/author-personal-blog/fonts/Roboto-Italic.woff	(from http://localhost:8080/wp-content/themes/author-personal-blog/style.css?ver=6.8.2)
02:21:21	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:19%20GMT	http://localhost:8080/wp-content/themes/author-personal-blog/fonts/Roboto-Light.woff2	G:/website/MyLocalSite/localhost_8080/wp-content/themes/author-personal-blog/fonts/Roboto-Light.woff2	(from http://localhost:8080/wp-content/themes/author-personal-blog/style.css?ver=6.8.2)
02:21:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2006%20Sep%202025%2020:21:19%20GMT	http://localhost:8080/?p=16	G:/website/MyLocalSite/localhost_8080/index0e62.html	(from http://localhost:8080/index.php/experience/)
02:21:21	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:20%20GMT	http://localhost:8080/wp-content/themes/author-personal-blog/fonts/Roboto-Light.woff	G:/website/MyLocalSite/localhost_8080/wp-content/themes/author-personal-blog/fonts/Roboto-Light.woff	(from http://localhost:8080/wp-content/themes/author-personal-blog/style.css?ver=6.8.2)
02:21:22	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:21%20GMT	http://localhost:8080/wp-content/themes/author-personal-blog/fonts/Roboto-MediumItalic.woff2	G:/website/MyLocalSite/localhost_8080/wp-content/themes/author-personal-blog/fonts/Roboto-MediumItalic.woff2	(from http://localhost:8080/wp-content/themes/author-personal-blog/style.css?ver=6.8.2)
02:21:22	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:21%20GMT	http://localhost:8080/wp-content/themes/author-personal-blog/fonts/Roboto-MediumItalic.woff	G:/website/MyLocalSite/localhost_8080/wp-content/themes/author-personal-blog/fonts/Roboto-MediumItalic.woff	(from http://localhost:8080/wp-content/themes/author-personal-blog/style.css?ver=6.8.2)
02:21:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2006%20Sep%202025%2020:21:21%20GMT	http://localhost:8080/?p=18	G:/website/MyLocalSite/localhost_8080/index0735.html	(from http://localhost:8080/index.php/contact/)
02:21:23	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:22%20GMT	http://localhost:8080/wp-content/themes/author-personal-blog/fonts/Roboto-BoldItalic.woff	G:/website/MyLocalSite/localhost_8080/wp-content/themes/author-personal-blog/fonts/Roboto-BoldItalic.woff	(from http://localhost:8080/wp-content/themes/author-personal-blog/style.css?ver=6.8.2)
02:21:23	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:22%20GMT	http://localhost:8080/wp-content/themes/author-personal-blog/fonts/Roboto-BoldItalic.woff2	G:/website/MyLocalSite/localhost_8080/wp-content/themes/author-personal-blog/fonts/Roboto-BoldItalic.woff2	(from http://localhost:8080/wp-content/themes/author-personal-blog/style.css?ver=6.8.2)
02:21:24	415/415	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2006%20Sep%202025%2020:21:23%20GMT	http://localhost:8080/wp-content/themes/author-personal-blog/fonts/Roboto-ThinItalic.woff2	G:/website/MyLocalSite/localhost_8080/wp-content/themes/author-personal-blog/fonts/Roboto-ThinItalic.woff2	(from http://localhost:8080/wp-content/themes/author-personal-blog/style.css?ver=6.8.2)
02:21:24	918991/918991	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2237bc7099f6f1ba80236164f22e905837%22	https://use.fontawesome.com/releases/v5.15.4/webfonts/fa-solid-900.svg	G:/website/MyLocalSite/use.fontawesome.com/releases/v5.15.4/webfonts/fa-solid-900.svg	(from https://use.fontawesome.com/releases/v5.15.4/css/all.css)
